playerA_market_prob,bookie_margin,pA_fatigue_load,fatigue_load_diff,pA_fatigue_tax,fatigue_tax_diff,playerA_surface_elo,surface_elo_diff,binary_target,playerA_points_won_pct,minutes
0.8964,0.0726,24.011931803688128,24.011931803688128,0.0070026309615472,0.0070026309615472,1451.0877065732163,-48.91229342678366,0,0.4632,125.0
0.5366,0.079,5.745242597140699,5.745242597140699,0.0709988256819887,0.0709988256819887,1366.8027302256608,-88.51709962402333,1,0.5162,187.0
0.7941,0.0791,49.48635912065752,36.23635912065752,-0.144390965525318,-0.1118660720235147,1521.9958760851707,104.63639670093652,1,0.5662,122.0
0.6077,0.0734,0.0,0.0,0.0,0.0,1398.2526860912376,-130.50500665302707,1,0.5655,102.0
0.7941,0.0791,8.948827554195745,3.323827554195745,0.0,0.0,1505.2085191477952,34.716847380324,1,0.5722,110.0
0.8302,0.0707,49.3167568261897,49.3167568261897,0.0336194770437583,0.0336194770437583,1602.2664361382886,191.36534484641948,1,0.625,93.0
0.1698,0.0707,0.0,-6.010407640085655,0.0,-0.0333114378581657,1407.289239216701,-130.61950507668985,0,0.4677,111.0
0.3373,0.0779,0.0,-4.5,0.0,0.023776051163377,1469.2521789004754,31.615382142352928,0,0.4637,191.0
0.2059,0.0791,0.0,-16.87544641718353,0.0,0.1487953866431547,1500.0,-36.14302542158225,0,0.4882,177.0
0.3923,0.0734,0.0,-8.1875,0.0,0.0,1500.0,6.248561602116979,0,0.4672,138.0
0.234,0.0683,0.0,-4.375,0.0,-0.0050195815537269,1480.0712164370666,61.56325106787722,0,0.4294,100.0
0.4233,0.0737,101.98465004500316,90.84771824131502,0.0915908193871291,0.0875543985033822,1495.2961933033926,39.5311049692848,0,0.4065,97.0
0.625,0.0667,36.49629326381661,36.49629326381661,0.12794109433584122,0.2258421137996237,1498.58709263352,-15.360786611284766,0,0.434,81.0
0.5147,0.0794,0.0,0.0,0.0,0.0,1487.012051605742,-12.987948394257955,1,0.5163,166.0
0.5767,0.0737,0.0,0.0,0.0,0.0,1452.3435147648631,-47.65648523513687,1,0.5502,123.0
0.1698,0.0707,0.0,-4.772970773009196,0.0,0.0010377515335902,1517.6200891772744,-150.2908895218095,0,0.4755,168.0
0.6874,0.0665,68.38693180368813,-10.125,-0.1202414086134015,-0.0380399025177601,1587.216021555004,68.07231853383837,0,0.473,179.0
0.6451,0.0735,94.80181499183652,50.86431499183651,0.0685301600777582,0.1998731271595484,1567.8324118693308,86.85255423387707,1,0.5707,115.0
0.3549,0.0735,78.5,-6.932426932522986,-0.0326634013326668,-0.1320652769417146,1465.776405992971,-43.35811901389866,1,0.5234,172.0
